season_year,target_season,player_id,player_name,prior_model,poss_season,w_poss,prior_o,prior_d,m500_o,m500_d,m500,m2000_o,m2000_d,m2000,m4000_o,m4000_d,m4000,m8000_o,m8000_d,m8000,next_year,metric_o,metric_d,metric
2024,2024-25,1628998,Cody Martin,atomic_denominator,2719.7,4264.4,0.128,1.536,0.716,0.238,0.954,0.427,0.737,1.164,0.255,0.991,1.246,0.104,1.189,1.293,2025,0.255,0.991,1.246
2024,2024-25,1629001,De'Anthony Melton,atomic_denominator,302.5,4913.9,0.073,0.609,2.252,-0.18,2.072,1.328,0.197,1.525,0.842,0.388,1.23,0.453,0.529,0.981,2025,0.842,0.388,1.23
2024,2024-25,1629003,Shake Milton,atomic_denominator,1877.7,4931.1,0.354,0.159,0.326,-0.535,-0.209,-0.051,-0.257,-0.309,-0.132,-0.092,-0.224,-0.122,0.044,-0.078,2025,-0.132,-0.092,-0.224
2024,2024-25,1629004,Svi Mykhailiuk,atomic_denominator,1842.3,3557.2,0.874,-0.954,1.806,-0.017,1.789,1.164,-0.118,1.046,0.894,-0.287,0.607,0.739,-0.496,0.243,2025,0.894,-0.287,0.607
2024,2024-25,1629006,Josh Okogie,atomic_denominator,1487.5,4523.3,1.1,1.284,0.933,0.458,1.391,0.961,0.831,1.792,0.958,0.993,1.951,0.948,1.097,2.045,2025,0.958,0.993,1.951
2024,2024-25,1629008,Michael Porter Jr.,atomic_denominator,7421.1,13275.3,1.48,-0.8,1.988,-0.466,1.521,1.9,-0.461,1.438,1.806,-0.474,1.332,1.67,-0.493,1.177,2025,1.806,-0.474,1.332
2024,2024-25,1629011,Mitchell Robinson,atomic_denominator,1652.7,5630.1,2.53,0.711,-1.796,3.868,2.072,-0.51,2.842,2.332,0.218,2.289,2.507,0.863,1.802,2.665,2025,0.218,2.289,2.507
2024,2024-25,1629012,Collin Sexton,atomic_denominator,4285.8,8192.7,0.395,-1.157,1.201,-1.762,-0.561,0.91,-1.472,-0.561,0.76,-1.361,-0.601,0.625,-1.295,-0.669,2025,0.76,-1.361,-0.601
2024,2024-25,1629013,Landry Shamet,atomic_denominator,2069.3,5097.4,0.314,-0.444,1.397,0.273,1.67,0.919,0.143,1.062,0.623,0.033,0.656,0.378,-0.099,0.279,2025,0.623,0.033,0.656
2024,2024-25,1629014,Anfernee Simons,atomic_denominator,5657.7,9781.8,2.002,-1.367,0.815,-0.516,0.299,0.75,-0.375,0.374,0.789,-0.428,0.361,0.9,-0.575,0.325,2025,0.789,-0.428,0.361
2024,2024-25,1629018,Gary Trent Jr.,atomic_denominator,5036.0,10578.1,0.597,-0.637,0.677,-2.598,-1.922,0.529,-1.976,-1.447,0.426,-1.565,-1.139,0.334,-1.186,-0.852,2025,0.426,-1.565,-1.139
2024,2024-25,1629020,Jarred Vanderbilt,atomic_denominator,1535.3,5208.0,0.335,1.525,-0.36,-1.369,-1.73,-0.032,-0.75,-0.782,0.123,-0.235,-0.113,0.215,0.301,0.516,2025,0.123,-0.235,-0.113
2024,2024-25,1629021,Moritz Wagner,atomic_denominator,1279.9,4264.6,1.728,1.545,1.476,1.076,2.553,1.664,1.095,2.759,1.661,1.259,2.92,1.605,1.437,3.041,2025,1.661,1.259,2.92
2024,2024-25,1629022,Lonnie Walker IV,atomic_denominator,1163.0,4665.8,0.779,-0.976,0.149,-2.452,-2.303,0.134,-1.904,-1.77,0.192,-1.616,-1.424,0.28,-1.388,-1.108,2025,0.192,-1.616,-1.424
2024,2024-25,1629023,P.J. Washington,atomic_denominator,4483.2,11028.9,-0.857,0.613,0.237,1.361,1.599,0.078,1.258,1.336,-0.074,1.145,1.07,-0.288,1.003,0.715,2025,-0.074,1.145,1.07
2024,2024-25,1629026,Kenrich Williams,atomic_denominator,2961.2,5444.1,1.11,1.329,-0.937,2.654,1.717,-0.649,2.217,1.568,-0.347,1.958,1.612,0.023,1.718,1.741,2025,-0.347,1.958,1.612
2024,2024-25,1629027,Trae Young,atomic_denominator,6683.7,12736.8,3.698,-0.892,7.719,-4.354,3.364,6.718,-3.538,3.18,6.07,-3.084,2.985,5.409,-2.62,2.789,2025,6.07,-3.084,2.985
2024,2024-25,1629028,Deandre Ayton,atomic_denominator,2977.4,8692.4,0.035,1.033,-1.592,2.824,1.233,-1.31,2.086,0.776,-1.133,1.784,0.651,-0.947,1.566,0.619,2025,-1.133,1.784,0.651
2024,2024-25,1629029,Luka Dončić,atomic_denominator,4737.7,13007.9,4.472,1.127,3.763,0.69,4.453,3.695,1.113,4.808,3.718,1.347,5.065,3.785,1.512,5.297,2025,3.718,1.347,5.065
2024,2024-25,1629048,Goga Bitadze,atomic_denominator,3333.0,4760.2,0.875,1.895,-0.106,4.497,4.391,-0.071,3.907,3.836,-0.014,3.514,3.5,0.09,3.105,3.195,2025,-0.014,3.514,3.5
2024,2024-25,1629052,Oshae Brissett,atomic_denominator,353.7,3026.5,0.045,0.041,0.795,-0.63,0.166,0.417,-0.49,-0.073,0.221,-0.357,-0.136,0.074,-0.234,-0.16,2025,0.221,-0.357,-0.136
2024,2024-25,1629057,Robert Williams III,atomic_denominator,840.7,3458.2,0.387,2.189,-0.335,4.038,3.703,-0.136,3.179,3.043,-0.017,2.814,2.797,0.073,2.555,2.628,2025,-0.017,2.814,2.797
2024,2024-25,1629060,Rui Hachimura,atomic_denominator,4941.7,9561.2,0.354,-0.237,-0.304,1.224,0.92,-0.256,0.928,0.671,-0.221,0.686,0.465,-0.173,0.404,0.231,2025,-0.221,0.686,0.465
2024,2024-25,1629098,Jack McVeigh,atomic_denominator,98.6,82.4,0.193,0.271,-0.95,1.395,0.445,-0.129,0.375,0.245,-0.006,0.236,0.229,0.048,0.183,0.231,2025,-0.006,0.236,0.229
2024,2024-25,1629111,Jock Landale,atomic_denominator,1133.8,2610.5,0.674,0.396,1.083,1.572,2.654,1.155,0.582,1.737,1.017,0.34,1.357,0.85,0.267,1.117,2025,1.017,0.34,1.357
2024,2024-25,1629130,Duncan Robinson,atomic_denominator,4548.8,9442.3,0.937,-0.771,1.715,0.965,2.68,0.978,0.845,1.824,0.652,0.696,1.348,0.433,0.479,0.912,2025,0.652,0.696,1.348
2024,2024-25,1629162,Jordan McLaughlin,atomic_denominator,780.4,2945.8,0.696,0.867,1.086,2.662,3.748,0.778,2.063,2.841,0.683,1.669,2.352,0.633,1.332,1.964,2025,0.683,1.669,2.352
2024,2024-25,1629216,Gabe Vincent,atomic_denominator,3786.1,6683.8,-0.076,0.143,-0.345,0.078,-0.267,-0.603,0.283,-0.32,-0.675,0.365,-0.31,-0.685,0.4,-0.285,2025,-0.675,0.365,-0.31
2024,2024-25,1629234,Drew Eubanks,atomic_denominator,1876.0,5135.7,-0.955,1.229,-3.083,2.356,-0.726,-2.557,1.528,-1.028,-2.22,1.232,-0.988,-1.889,1.092,-0.797,2025,-2.22,1.232,-0.988
2024,2024-25,1629312,Haywood Highsmith,atomic_denominator,4689.2,6661.2,-0.086,0.654,-1.52,2.026,0.506,-1.166,1.845,0.679,-0.981,1.686,0.704,-0.833,1.496,0.663,2025,-0.981,1.686,0.704
2024,2024-25,1629599,Amir Coffey,atomic_denominator,4218.2,6869.6,0.129,-0.705,-1.357,-2.254,-3.611,-1.255,-1.831,-3.086,-1.096,-1.544,-2.64,-0.869,-1.259,-2.128,2025,-1.096,-1.544,-2.64
2024,2024-25,1629610,DaQuan Jeffries,atomic_denominator,2598.3,2527.3,-0.734,0.019,-2.618,-1.539,-4.157,-2.318,-0.598,-2.916,-2.002,-0.269,-2.27,-1.663,-0.091,-1.754,2025,-2.002,-0.269,-2.27
2024,2024-25,1629611,Terance Mann,atomic_denominator,3387.9,8835.8,0.244,0.12,1.106,-1.536,-0.43,0.681,-1.043,-0.362,0.433,-0.72,-0.287,0.22,-0.408,-0.188,2025,0.433,-0.72,-0.287
2024,2024-25,1629614,Andrew Nembhard,atomic_denominator,6445.2,9972.3,-0.161,0.8,-1.043,1.197,0.153,-0.727,1.059,0.332,-0.547,0.933,0.386,-0.401,0.808,0.407,2025,-0.547,0.933,0.386
2024,2024-25,1629618,Jalen Pickett,atomic_denominator,1726.1,1656.5,0.578,0.51,-0.2,2.623,2.422,-0.152,1.68,1.528,-0.005,1.224,1.218,0.148,0.883,1.031,2025,-0.005,1.224,1.218
2024,2024-25,1629622,Max Strus,atomic_denominator,3759.2,9875.9,1.459,-0.335,2.605,0.605,3.21,2.166,0.479,2.645,1.893,0.39,2.283,1.618,0.295,1.913,2025,1.893,0.39,2.283
2024,2024-25,1629626,Bol Bol,atomic_denominator,1086.1,2683.3,1.94,0.234,-1.213,-1.641,-2.854,-0.241,-0.925,-1.166,0.362,-0.566,-0.204,0.886,-0.278,0.608,2025,0.362,-0.566,-0.204
2024,2024-25,1629627,Zion Williamson,atomic_denominator,2096.9,6018.6,1.763,0.802,6.224,-2.279,3.945,4.97,-1.474,3.496,4.1,-0.891,3.209,3.253,-0.325,2.928,2025,4.1,-0.891,3.209
2024,2024-25,1629628,RJ Barrett,atomic_denominator,4601.3,10765.6,0.816,-0.335,1.276,-1.639,-0.363,0.817,-1.097,-0.28,0.575,-0.803,-0.228,0.396,-0.56,-0.164,2025,0.575,-0.803,-0.228
2024,2024-25,1629629,Cam Reddish,atomic_denominator,1411.7,4118.5,-0.523,1.241,-0.742,-1.078,-1.82,-0.866,-0.432,-1.298,-0.861,-0.004,-0.865,-0.823,0.396,-0.427,2025,-0.861,-0.004,-0.865
2024,2024-25,1629630,Ja Morant,atomic_denominator,3860.1,7616.1,2.629,-0.611,4.979,-1.832,3.147,4.381,-1.455,2.926,4.023,-1.252,2.77,3.653,-1.076,2.577,2025,4.023,-1.252,2.77
2024,2024-25,1629631,De'Andre Hunter,atomic_denominator,4727.2,9452.1,1.17,-0.037,2.404,-1.698,0.706,2.051,-1.328,0.723,1.834,-1.089,0.745,1.625,-0.848,0.777,2025,1.834,-1.089,0.745
2024,2024-25,1629632,Coby White,atomic_denominator,5993.6,11861.4,1.875,-1.525,3.406,-1.024,2.383,2.971,-1.13,1.841,2.676,-1.26,1.416,2.35,-1.392,0.957,2025,2.676,-1.26,1.416
2024,2024-25,1629634,Brandon Clarke,atomic_denominator,2906.9,4905.2,0.959,2.01,1.465,0.667,2.132,1.644,0.767,2.411,1.609,0.957,2.566,1.484,1.206,2.69,2025,1.609,0.957,2.566
2024,2024-25,1629636,Darius Garland,atomic_denominator,6015.5,11649.1,2.829,-0.271,3.656,-0.747,2.909,2.969,-0.427,2.542,2.662,-0.267,2.395,2.478,-0.136,2.341,2025,2.662,-0.267,2.395
2024,2024-25,1629637,Jaxson Hayes,atomic_denominator,2688.3,5169.9,-0.482,1.446,-0.554,0.889,0.335,-0.589,0.872,0.284,-0.639,0.983,0.344,-0.686,1.126,0.44,2025,-0.639,0.983,0.344
2024,2024-25,1629638,Nickeil Alexander-Walker,atomic_denominator,5559.2,9581.1,0.525,0.123,-0.012,1.088,1.075,0.049,1.05,1.099,0.094,0.963,1.057,0.136,0.829,0.965,2025,0.094,0.963,1.057
2024,2024-25,1629639,Tyler Herro,atomic_denominator,7021.6,11949.7,2.782,-0.833,3.885,-0.331,3.553,3.079,-0.148,2.932,2.687,-0.062,2.624,2.38,-0.021,2.359,2025,2.687,-0.062,2.624
2024,2024-25,1629640,Keldon Johnson,atomic_denominator,4491.0,9010.3,1.197,-0.503,2.202,-0.829,1.372,1.843,-0.981,0.862,1.612,-1.022,0.59,1.388,-1.003,0.385,2025,1.612,-1.022,0.59
2024,2024-25,1629643,Chuma Okeke,atomic_denominator,501.6,2490.1,1.673,0.024,-1.85,1.178,-0.672,-0.927,0.634,-0.293,-0.289,0.403,0.114,0.318,0.236,0.554,2025,-0.289,0.403,0.114
2024,2024-25,1629645,Kevin Porter Jr.,atomic_denominator,3972.7,6409.3,0.329,0.536,-0.233,0.359,0.126,-0.362,0.344,-0.018,-0.338,0.299,-0.039,-0.25,0.28,0.03,2025,-0.338,0.299,-0.039
2024,2024-25,1629646,Charles Bassey,atomic_denominator,922.1,1374.2,-0.732,1.473,-1.559,-0.241,-1.8,-1.083,0.121,-0.962,-0.943,0.459,-0.484,-0.878,0.778,-0.1,2025,-0.943,0.459,-0.484
2024,2024-25,1629650,Moses Brown,atomic_denominator,266.5,1169.4,1.296,0.884,-0.68,-0.265,-0.945,0.068,0.194,0.262,0.432,0.431,0.863,0.716,0.595,1.311,2025,0.432,0.431,0.863
2024,2024-25,1629651,Nic Claxton,atomic_denominator,4356.0,8619.2,-0.567,1.557,-2.537,3.419,0.882,-2.426,3.019,0.592,-2.264,2.8,0.536,-2.018,2.573,0.555,2025,-2.264,2.8,0.536
2024,2024-25,1629652,Luguentz Dort,atomic_denominator,6346.2,10964.3,0.301,0.723,-0.795,0.924,0.129,-0.582,0.805,0.223,-0.409,0.714,0.305,-0.226,0.631,0.405,2025,-0.409,0.714,0.305
2024,2024-25,1629655,Daniel Gafford,atomic_denominator,3024.0,7807.0,1.495,2.098,1.337,2.608,3.945,1.423,2.278,3.701,1.453,2.167,3.62,1.454,2.109,3.563,2025,1.453,2.167,3.62
2024,2024-25,1629656,Quentin Grimes,atomic_denominator,4985.2,7683.7,1.542,-0.144,0.82,-1.35,-0.53,0.614,-0.859,-0.246,0.597,-0.573,0.024,0.671,-0.335,0.336,2025,0.597,-0.573,0.024
2024,2024-25,1629659,Talen Horton-Tucker,atomic_denominator,1779.3,4951.3,0.85,-0.208,0.445,-1.203,-0.758,0.553,-0.851,-0.298,0.673,-0.704,-0.032,0.771,-0.59,0.181,2025,0.673,-0.704,-0.032
2024,2024-25,1629660,Ty Jerome,atomic_denominator,3849.4,4538.5,2.976,0.282,4.223,-0.068,4.155,3.685,0.016,3.7,3.397,0.104,3.501,3.164,0.182,3.346,2025,3.397,0.104,3.501
2024,2024-25,1629661,Cameron Johnson,atomic_denominator,4271.7,7725.0,2.876,0.066,2.302,2.61,4.912,2.17,2.156,4.327,2.104,1.797,3.901,2.08,1.398,3.478,2025,2.104,1.797,3.901
2024,2024-25,1629667,Jalen McDaniels,atomic_denominator,18.3,2986.1,1.082,0.743,-0.041,0.055,0.013,0.278,0.081,0.359,0.501,0.165,0.666,0.685,0.294,0.98,2025,0.501,0.165,0.666
2024,2024-25,1629669,Jaylen Nowell,atomic_denominator,420.2,2361.5,-0.226,-0.556,1.064,-1.08,-0.016,0.443,-0.975,-0.532,0.161,-0.897,-0.736,-0.044,-0.819,-0.862,2025,0.161,-0.897,-0.736
2024,2024-25,1629673,Jordan Poole,atomic_denominator,4928.7,11009.6,2.338,-1.223,2.881,-1.305,1.577,2.478,-1.568,0.91,2.323,-1.729,0.594,2.228,-1.822,0.406,2025,2.323,-1.729,0.594
2024,2024-25,1629674,Neemias Queta,atomic_denominator,2125.5,2259.3,-0.296,0.968,-0.935,2.924,1.99,-0.899,2.167,1.269,-0.837,1.827,0.99,-0.745,1.547,0.802,2025,-0.837,1.827,0.99
2024,2024-25,1629675,Naz Reid,atomic_denominator,6021.3,10157.9,0.493,0.678,0.649,1.804,2.453,0.701,1.347,2.047,0.664,1.157,1.821,0.569,1.034,1.602,2025,0.664,1.157,1.821
2024,2024-25,1629680,Matisse Thybulle,atomic_denominator,772.7,5187.0,1.025,1.933,-0.839,1.513,0.674,-0.531,1.692,1.16,-0.265,1.782,1.517,0.03,1.862,1.892,2025,-0.265,1.782,1.517
2024,2024-25,1629684,Grant Williams,atomic_denominator,1057.1,6565.6,-0.004,0.837,-0.51,-0.121,-0.631,-0.418,0.248,-0.17,-0.382,0.492,0.111,-0.365,0.699,0.333,2025,-0.382,0.492,0.111
2024,2024-25,1629723,John Konchar,atomic_denominator,1517.7,4729.8,0.688,1.96,0.377,1.563,1.94,0.388,1.689,2.077,0.444,1.751,2.195,0.516,1.789,2.304,2025,0.444,1.751,2.195
2024,2024-25,1629726,Garrison Mathews,atomic_denominator,2049.7,4672.2,1.45,0.557,0.875,-0.585,0.289,0.754,-0.259,0.495,0.828,-0.124,0.705,0.969,0.005,0.974,2025,0.828,-0.124,0.705
2024,2024-25,1629731,Dean Wade,atomic_denominator,3396.0,5719.9,0.295,1.307,-0.284,3.296,3.012,-0.239,2.851,2.611,-0.182,2.518,2.336,-0.11,2.166,2.056,2025,-0.182,2.518,2.336
2024,2024-25,1629750,Javonte Green,atomic_denominator,3184.4,4294.5,0.104,1.848,1.007,1.006,2.013,0.576,1.143,1.719,0.328,1.274,1.601,0.139,1.417,1.556,2025,0.328,1.274,1.601
2024,2024-25,1630162,Anthony Edwards,atomic_denominator,7827.1,15493.5,2.541,-0.642,3.738,-0.299,3.439,3.204,-0.17,3.034,2.881,-0.129,2.751,2.58,-0.097,2.483,2025,2.881,-0.129,2.751
2024,2024-25,1630163,LaMelo Ball,atomic_denominator,3492.7,6178.6,2.734,-0.586,6.598,-2.768,3.83,5.446,-2.171,3.275,4.666,-1.781,2.885,3.914,-1.393,2.521,2025,4.666,-1.781,2.885
2024,2024-25,1630164,James Wiseman,atomic_denominator,11.6,2345.3,0.854,0.214,-1.834,-2.686,-4.519,-0.815,-1.734,-2.549,-0.368,-1.161,-1.53,-0.005,-0.683,-0.688,2025,-0.368,-1.161,-1.53
2024,2024-25,1630165,Killian Hayes,atomic_denominator,385.1,4104.8,0.643,0.236,-0.115,-0.521,-0.636,-0.227,-0.473,-0.7,-0.165,-0.393,-0.558,-0.038,-0.269,-0.307,2025,-0.165,-0.393,-0.558
2024,2024-25,1630166,Deni Avdija,atomic_denominator,5342.9,10194.0,1.919,-0.077,2.366,0.05,2.416,2.337,0.067,2.404,2.253,0.065,2.318,2.098,0.051,2.149,2025,2.253,0.065,2.318
2024,2024-25,1630167,Obi Toppin,atomic_denominator,4671.3,8103.3,1.579,-0.026,4.337,-1.363,2.974,3.674,-1.257,2.417,3.186,-1.107,2.079,2.67,-0.903,1.767,2025,3.186,-1.107,2.079
2024,2024-25,1630168,Onyeka Okongwu,atomic_denominator,4962.8,8199.9,1.255,0.79,1.573,2.036,3.609,1.92,0.893,2.813,1.941,0.535,2.476,1.835,0.374,2.209,2025,1.941,0.535,2.476
2024,2024-25,1630169,Tyrese Haliburton,atomic_denominator,7803.0,13039.7,3.533,1.316,5.5,-1.006,4.494,4.933,-0.391,4.541,4.569,-0.003,4.566,4.214,0.359,4.573,2025,4.569,-0.003,4.566
2024,2024-25,1630170,Devin Vassell,atomic_denominator,4856.8,8771.6,0.861,0.607,0.003,-0.0,0.002,0.047,0.083,0.13,0.14,0.122,0.262,0.261,0.17,0.431,2025,0.14,0.122,0.262
2024,2024-25,1630171,Isaac Okoro,atomic_denominator,2913.7,7885.6,0.188,0.254,-1.967,1.966,-0.001,-1.694,1.661,-0.033,-1.392,1.403,0.011,-1.023,1.114,0.091,2025,-1.392,1.403,0.011
2024,2024-25,1630172,Patrick Williams,atomic_denominator,3887.5,7409.3,-0.829,-0.647,0.245,-1.594,-1.349,-0.147,-1.298,-1.444,-0.378,-1.141,-1.519,-0.602,-1.008,-1.61,2025,-0.378,-1.141,-1.519
2024,2024-25,1630173,Precious Achiuwa,atomic_denominator,2926.5,6931.2,-0.793,0.718,-3.424,2.705,-0.719,-2.848,2.138,-0.711,-2.449,1.833,-0.615,-2.039,1.555,-0.484,2025,-2.449,1.833,-0.615
2024,2024-25,1630174,Aaron Nesmith,atomic_denominator,4307.3,8718.2,1.043,1.0,1.67,-0.09,1.58,1.464,0.114,1.578,1.356,0.257,1.613,1.25,0.414,1.664,2025,1.356,0.257,1.613
2024,2024-25,1630175,Cole Anthony,atomic_denominator,2993.5,7041.6,0.249,0.523,0.451,1.958,2.409,0.104,1.831,1.935,-0.064,1.696,1.631,-0.183,1.515,1.332,2025,-0.064,1.696,1.631
2024,2024-25,1630178,Tyrese Maxey,atomic_denominator,4743.6,11378.2,2.657,-0.595,2.249,0.684,2.933,2.005,0.517,2.522,1.951,0.336,2.287,1.958,0.132,2.09,2025,1.951,0.336,2.287
2024,2024-25,1630182,Josh Green,atomic_denominator,4412.9,7910.8,-0.721,-0.359,-0.695,0.477,-0.218,-0.902,0.481,-0.421,-1.003,0.397,-0.607,-1.07,0.259,-0.811,2025,-1.003,0.397,-0.607
2024,2024-25,1630183,Jaden McDaniels,atomic_denominator,7151.1,12845.7,0.127,0.93,-0.839,1.232,0.393,-0.738,1.432,0.694,-0.659,1.521,0.861,-0.576,1.562,0.986,2025,-0.659,1.521,0.861
2024,2024-25,1630188,Jalen Smith,atomic_denominator,2385.5,4739.2,1.96,0.757,3.139,-1.016,2.122,3.168,-1.06,2.108,3.013,-0.839,2.175,2.744,-0.488,2.256,2025,3.013,-0.839,2.175
2024,2024-25,1630191,Isaiah Stewart,atomic_denominator,3555.1,6900.3,-1.171,1.716,-2.6,3.101,0.501,-2.03,2.699,0.669,-1.786,2.453,0.666,-1.611,2.204,0.593,2025,-1.786,2.453,0.666
2024,2024-25,1630192,Zeke Nnaji,atomic_denominator,1541.8,3056.6,0.018,1.436,-2.325,0.83,-1.494,-1.926,1.158,-0.768,-1.54,1.272,-0.268,-1.105,1.323,0.218,2025,-1.54,1.272,-0.268
2024,2024-25,1630193,Immanuel Quickley,atomic_denominator,2279.3,7737.6,1.93,-0.341,1.358,3.048,4.406,1.284,2.382,3.666,1.319,1.81,3.128,1.38,1.184,2.564,2025,1.319,1.81,3.128
2024,2024-25,1630194,Paul Reed,atomic_denominator,1220.0,4107.8,0.013,3.754,-1.724,3.836,2.112,-0.967,3.548,2.581,-0.64,3.522,2.882,-0.416,3.559,3.144,2025,-0.64,3.522,2.882
2024,2024-25,1630198,Isaiah Joe,atomic_denominator,4121.9,5973.2,1.874,0.033,3.904,-0.184,3.72,3.315,-0.078,3.238,2.901,-0.022,2.879,2.509,0.003,2.512,2025,2.901,-0.022,2.879
2024,2024-25,1630200,Tre Jones,atomic_denominator,2226.8,6528.4,0.92,0.394,2.458,0.135,2.593,1.998,0.303,2.3,1.706,0.306,2.012,1.408,0.269,1.676,2025,1.706,0.306,2.012
2024,2024-25,1630201,Malachi Flynn,atomic_denominator,109.2,2324.0,0.501,0.663,-0.966,0.308,-0.657,-0.728,0.566,-0.162,-0.489,0.631,0.142,-0.232,0.655,0.422,2025,-0.489,0.631,0.142
2024,2024-25,1630202,Payton Pritchard,atomic_denominator,6300.9,9735.9,3.2,-0.284,0.714,1.143,1.857,0.919,1.368,2.287,1.194,1.36,2.554,1.564,1.204,2.768,2025,1.194,1.36,2.554
2024,2024-25,1630205,Lamar Stevens,atomic_denominator,402.4,2520.5,0.61,0.267,-3.372,3.269,-0.102,-2.142,2.33,0.189,-1.364,1.712,0.348,-0.683,1.158,0.475,2025,-1.364,1.712,0.348
2024,2024-25,1630208,Nick Richards,atomic_denominator,3092.3,5904.6,-0.276,0.447,-1.427,0.667,-0.76,-1.373,0.419,-0.954,-1.281,0.389,-0.892,-1.121,0.389,-0.732,2025,-1.281,0.389,-0.892
2024,2024-25,1630214,Xavier Tillman,atomic_denominator,576.0,3688.1,-1.248,0.659,-3.026,4.225,1.199,-2.585,2.963,0.378,-2.282,2.249,-0.032,-1.981,1.64,-0.342,2025,-2.282,2.249,-0.032
2024,2024-25,1630215,Jared Butler,atomic_denominator,2557.5,3147.2,1.715,0.496,1.539,0.921,2.46,1.454,0.668,2.122,1.429,0.524,1.954,1.434,0.437,1.871,2025,1.429,0.524,1.954
2024,2024-25,1630217,Desmond Bane,atomic_denominator,5641.1,10053.9,1.396,0.571,2.608,0.046,2.654,2.438,0.132,2.57,2.352,0.145,2.497,2.22,0.159,2.379,2025,2.352,0.145,2.497
2024,2024-25,1630222,Mason Jones,atomic_denominator,95.7,236.4,1.492,0.802,0.749,1.337,2.086,1.23,1.016,2.246,1.313,0.883,2.196,1.353,0.795,2.148,2025,1.313,0.883,2.196
2024,2024-25,1630224,Jalen Green,atomic_denominator,6334.3,10217.5,1.338,-1.314,0.707,-2.842,-2.135,0.813,-2.182,-1.369,0.896,-1.8,-0.905,0.958,-1.477,-0.52,2025,0.896,-1.8,-0.905
2024,2024-25,1630227,Daishen Nix,atomic_denominator,33.1,907.8,-0.467,0.064,-0.233,0.99,0.757,-0.41,0.286,-0.124,-0.449,0.079,-0.37,-0.483,-0.018,-0.5,2025,-0.449,0.079,-0.37
2024,2024-25,1630228,Jonathan Kuminga,atomic_denominator,3275.2,6968.8,0.035,0.133,-1.55,-0.615,-2.165,-1.014,-0.452,-1.466,-0.699,-0.342,-1.041,-0.445,-0.244,-0.69,2025,-0.699,-0.342,-1.041
2024,2024-25,1630230,Naji Marshall,atomic_denominator,4644.7,7496.0,0.798,0.009,-0.236,-0.928,-1.164,-0.131,-0.751,-0.881,-0.02,-0.571,-0.591,0.137,-0.383,-0.246,2025,-0.02,-0.571,-0.591
2024,2024-25,1630231,KJ Martin,atomic_denominator,2211.1,5731.9,-0.768,-0.245,0.735,-1.925,-1.19,0.297,-1.648,-1.351,-0.012,-1.421,-1.433,-0.319,-1.147,-1.467,2025,-0.012,-1.421,-1.433
2024,2024-25,1630241,Sam Merrill,atomic_denominator,3827.6,4733.4,1.235,0.952,2.706,2.38,5.086,2.223,1.985,4.208,1.924,1.725,3.649,1.64,1.478,3.118,2025,1.924,1.725,3.649
2024,2024-25,1630243,Trevelin Queen,atomic_denominator,1027.2,1079.3,0.606,1.741,-1.083,0.075,-1.008,-0.604,1.052,0.448,-0.309,1.382,1.073,-0.043,1.565,1.522,2025,-0.309,1.382,1.073
2024,2024-25,1630245,Ayo Dosunmu,atomic_denominator,3455.2,8277.7,0.501,-0.492,-0.316,-0.702,-1.018,-0.3,-0.729,-1.029,-0.215,-0.741,-0.956,-0.109,-0.723,-0.831,2025,-0.215,-0.741,-0.956
2024,2024-25,1630249,Vít Krejčí,atomic_denominator,2780.0,3491.1,0.526,0.543,-0.038,0.196,0.159,-0.179,0.406,0.227,-0.12,0.425,0.305,0.012,0.41,0.422,2025,-0.12,0.425,0.305
2024,2024-25,1630256,Jae'Sean Tate,atomic_denominator,1338.6,4153.7,0.127,1.638,0.761,-0.603,0.158,0.533,-0.053,0.481,0.375,0.354,0.728,0.226,0.757,0.983,2025,0.375,0.354,0.728
2024,2024-25,1630264,Anthony Gill,atomic_denominator,950.3,2196.5,0.681,0.331,0.506,1.889,2.395,0.375,1.06,1.435,0.364,0.743,1.107,0.394,0.524,0.918,2025,0.364,0.743,1.107
2024,2024-25,1630283,Kylor Kelley,atomic_denominator,314.9,275.2,0.481,0.319,0.855,-2.614,-1.76,0.548,-0.921,-0.373,0.461,-0.445,0.016,0.414,-0.154,0.26,2025,0.461,-0.445,0.016
2024,2024-25,1630288,Jeff Dowtin Jr.,atomic_denominator,1529.6,1765.7,1.179,0.394,-1.43,1.486,0.056,-0.488,1.097,0.608,0.017,0.833,0.85,0.42,0.615,1.035,2025,0.017,0.833,0.85
2024,2024-25,1630296,Braxton Key,atomic_denominator,83.7,252.3,0.458,0.729,3.878,-0.068,3.811,1.599,0.349,1.948,1.024,0.467,1.492,0.701,0.536,1.237,2025,1.024,0.467,1.492
2024,2024-25,1630311,Pat Spencer,atomic_denominator,762.9,689.4,-0.393,0.979,1.205,0.19,1.396,0.248,0.675,0.923,-0.075,0.797,0.723,-0.27,0.847,0.577,2025,-0.075,0.797,0.723
2024,2024-25,1630314,Brandon Williams,atomic_denominator,1162.9,1419.2,2.036,-0.058,1.09,-2.156,-1.066,1.31,-1.427,-0.118,1.475,-1.023,0.452,1.626,-0.692,0.934,2025,1.475,-1.023,0.452
2024,2024-25,1630322,Lindy Waters III,atomic_denominator,1915.0,2387.9,0.25,0.508,0.46,3.252,3.712,0.137,2.301,2.438,0.065,1.695,1.761,0.054,1.185,1.239,2025,0.065,1.695,1.761
